Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],CTDPRS_T_VALUE_SENSOR [dbar],QV:SEADATANET,DEPTH [m],QV:SEADATANET,Rosette Bottle Number,QV:SEADATANET,GEOTRACES Sample ID,QV:SEADATANET,Bottle Flag,QV:SEADATANET,Cast Identifier,QV:SEADATANET,Sampling Device,QV:SEADATANET,BODC Bottle Number,QV:SEADATANET,BODC Event Number,QV:SEADATANET,Single-Cell ID,QV:SEADATANET,NCBI_Metagenome_BioSample_Accession,QV:SEADATANET,NCBI_Single-Cell-Genome_BioProject_Accession,QV:SEADATANET,NCBI_16S-18S-rRNA-gene_BioSample_Accession,QV:SEADATANET,EMBL_EBI_Metagenome_MGNIFY_Analysis_Accession,QV:SEADATANET,CTDTMP_T_VALUE_SENSOR [deg C],QV:SEADATANET,CTDSAL_D_CONC_SENSOR [pss-78],QV:SEADATANET,SALINITY_D_CONC_BOTTLE,QV:SEADATANET,SALINITY_D_CONC_FISH,QV:SEADATANET,SALINITY_D_CONC_UWAY,QV:SEADATANET,SALINITY_D_CONC_BOAT_PUMP,QV:SEADATANET,OXYGEN_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,CTDOXY_D_CONC_SENSOR [umol/kg],QV:SEADATANET,PHOSPHATE_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,PHOSPHATE_D_CONC_FISH [umol/kg],QV:SEADATANET,PHOSPHATE_D_CONC_UWAY [umol/kg],QV:SEADATANET,PHOSPHATE_LL_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,PHOSPHATE_LL_D_CONC_FISH [umol/kg],QV:SEADATANET,SILICATE_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,SILICATE_D_CONC_FISH [umol/kg],QV:SEADATANET,SILICATE_D_CONC_UWAY [umol/kg],QV:SEADATANET,NITRATE_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NITRATE_D_CONC_FISH [umol/kg],QV:SEADATANET,NITRATE_D_CONC_UWAY [umol/kg],QV:SEADATANET,NITRATE_D_CONC_BOAT_PUMP [umol/kg],QV:SEADATANET,NITRATE_LL_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NITRATE_LL_D_CONC_FISH [umol/kg],QV:SEADATANET,NITRITE_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NITRITE_D_CONC_FISH [umol/kg],QV:SEADATANET,NITRITE_D_CONC_UWAY [umol/kg],QV:SEADATANET,NITRITE_D_CONC_BOAT_PUMP [umol/kg],QV:SEADATANET,NITRITE_LL_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NITRITE_LL_D_CONC_FISH [umol/kg],QV:SEADATANET,NO2+NO3_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NO2+NO3_D_CONC_FISH [umol/kg],QV:SEADATANET,NO2+NO3_LL_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NO2+NO3_LL_D_CONC_FISH [umol/kg],QV:SEADATANET,NH4_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,TALK_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,DIC_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,PH_SWS_BOTTLE,QV:SEADATANET,PH_TOT_BOTTLE,QV:SEADATANET,DOC_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,DOC_D_CONC_FISH [umol/kg],QV:SEADATANET,DOC_D_CONC_UWAY [umol/kg],QV:SEADATANET,TDN_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,QV:ODV:SAMPLE
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,0,0,0,0,25,0,BD0088,0,No problem reported (0),0,BD04-3,0,UCCTD,0,1136081,0,1875940,0,,9,,9,,9,,9,,9,,9,,9,34.057167,1,,9,,9,,9,200.428619,1,,9,0.019093,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,0.074617,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,10.08,0,10,0,16,0,,9,No problem reported (0),0,BD04-3,0,UCCTD,0,1136054,0,1875940,0,,9,,9,,9,,9,,9,27.8654,1,34.095901,1,,9,,9,,9,,9,,9,194.36795,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,10.08,0,10,0,9,0,,9,No problem reported (0),0,BD04-3,0,UCCTD,0,1136033,0,1875940,0,,9,,9,,9,,9,,9,27.8969,1,34.080898,1,,9,,9,,9,,9,,9,193.518768,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,10.08,0,10,0,8,0,,9,No problem reported (0),0,BD04-3,0,UCCTD,0,1136030,0,1875940,0,,9,,9,,9,,9,,9,27.885,1,34.083,1,,9,,9,,9,,9,,9,193.918747,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,10.08,0,10,0,17,0,BD0080,0,No problem reported (0),0,BD04-3,0,UCCTD,0,1136057,0,1875940,0,,9,,9,,9,,9,,9,27.855,1,34.098999,1,,9,,9,,9,,9,,9,194.600616,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,10.08,0,10,0,15,0,,9,No problem reported (0),0,BD04-3,0,UCCTD,0,1136051,0,1875940,0,,9,,9,,9,,9,,9,27.801001,1,34.111198,1,,9,,9,,9,,9,,9,194.520447,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,10.08,0,10,0,12,0,,9,No problem reported (0),0,BD04-3,0,UCCTD,0,1136042,0,1875940,0,,9,,9,,9,,9,,9,27.7644,1,34.1236,1,,9,,9,,9,,9,,9,194.119156,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,10.08,0,10,0,7,0,,9,No problem reported (0),0,BD04-3,0,UCCTD,0,1136027,0,1875940,0,,9,,9,,9,,9,,9,27.9293,1,34.075401,1,,9,,9,,9,,9,,9,194.092148,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,10.08,0,10,0,10,0,,9,No problem reported (0),0,BD04-3,0,UCCTD,0,1136036,0,1875940,0,,9,,9,,9,,9,,9,27.8664,1,34.093899,1,,9,,9,,9,,9,,9,193.916122,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,10.08,0,10,0,14,0,,9,No problem reported (0),0,BD04-3,0,UCCTD,0,1136048,0,1875940,0,,9,,9,,9,,9,,9,27.726,1,34.128101,1,,9,,9,,9,,9,,9,194.794067,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,10.08,0,10,0,24,0,BD0087,0,No problem reported (0),0,BD04-3,0,UCCTD,0,1136078,0,1875940,0,,9,,9,,9,,9,,9,27.9844,1,34.075001,1,34.093731,1,,9,,9,,9,204.954956,1,193.275208,1,0.009546,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,0.027981,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,10.08,0,10,0,11,0,,9,No problem reported (0),0,BD04-3,0,UCCTD,0,1136039,0,1875940,0,,9,,9,,9,,9,,9,27.8613,1,34.099701,1,,9,,9,,9,,9,,9,193.788467,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,10.08,0,10,0,13,0,,9,No problem reported (0),0,BD04-3,0,UCCTD,0,1136045,0,1875940,0,,9,,9,,9,,9,,9,27.600599,1,34.156898,1,,9,,9,,9,,9,,9,195.665466,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,25.2,0,25,0,23,0,BD0086,0,No problem reported (0),0,BD04-3,0,UCCTD,0,1136075,0,1875940,0,,9,,9,,9,,9,,9,24.742001,1,34.499901,1,34.525024,1,,9,,9,,9,212.078354,1,198.767654,1,0.028639,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,0.027981,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,25.2,0,25,0,6,0,BD0079,0,No problem reported (0),0,BD04-3,0,UCCTD,0,1136024,0,1875940,0,,9,,9,,9,,9,,9,24.1485,1,34.555199,1,,9,,9,,9,,9,,9,201.569626,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,41.33,0,41,0,18,0,BD0081,0,No problem reported (0),0,BD04-3,0,UCCTD,0,1136060,0,1875940,0,,9,,9,,9,,9,,9,22.3437,1,34.704601,1,34.713085,1,,9,,9,,9,211.298386,1,201.21759,1,0.047732,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,0.345103,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,41.33,0,41,0,1,0,BD0074,0,No problem reported (0),0,BD04-3,0,UCCTD,0,1136009,0,1875940,0,,9,,9,,9,,9,,9,22.3111,1,34.708099,1,,9,,9,,9,,9,,9,200.456421,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,50.403,0,50,0,22,0,BD0085,0,No problem reported (0),0,BD04-3,0,UCCTD,0,1136072,0,1875940,0,,9,,9,,9,,9,,9,21.5959,1,34.752899,1,34.758747,1,,9,,9,,9,200.536194,1,189.456741,1,0.143196,1,,9,,9,,9,,9,0.07739,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1.856096,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,50.403,0,50,0,5,0,BD0078,0,No problem reported (0),0,BD04-3,0,UCCTD,0,1136021,0,1875940,0,,9,,9,,9,,9,,9,21.2311,1,34.761501,1,,9,,9,,9,,9,,9,189.228867,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,99.81,0,99,0,21,0,BD0084,0,No problem reported (0),0,BD04-3,0,UCCTD,0,1136069,0,1875940,0,,9,,9,,9,,9,,9,18.633301,1,34.7379,1,34.733559,1,,9,,9,,9,191.111176,1,180.960587,1,0.343671,1,,9,,9,,9,,9,2.698974,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,4.999334,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,99.81,0,99,0,4,0,BD0077,0,No problem reported (0),0,BD04-3,0,UCCTD,0,1136018,0,1875940,0,,9,,9,,9,,9,,9,18.643299,1,34.737,1,,9,,9,,9,,9,,9,180.292221,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,150.236,0,149,0,3,0,BD0076,0,No problem reported (0),0,BD04-3,0,UCCTD,0,1136015,0,1875940,0,,9,,9,,9,,9,,9,16.466,1,34.657799,1,,9,,9,,9,,9,,9,186.838181,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,150.236,0,149,0,20,0,BD0083,0,No problem reported (0),0,BD04-3,0,UCCTD,0,1136066,0,1875940,0,,9,,9,,9,,9,,9,16.462999,1,34.658901,1,34.646362,1,,9,,9,,9,194.873489,1,187.523972,1,0.50596,1,,9,,9,,9,,9,5.572075,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,7.349767,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,200.673,0,199,0,19,0,BD0082,0,No problem reported (0),0,BD04-3,0,UCCTD,0,1136063,0,1875940,0,,9,,9,,9,,9,,9,13.8359,1,34.499802,1,34.762562,3,,9,,9,,9,200.942291,1,166.574646,1,0.143196,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1.949367,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,200.673,0,199,0,2,0,BD0075,0,No problem reported (0),0,BD04-3,0,UCCTD,0,1136012,0,1875940,0,,9,,9,,9,,9,,9,13.8459,1,34.500198,1,,9,,9,,9,,9,,9,166.785522,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,300.572,0,298,0,24,0,BD0050,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1136006,0,1875933,0,,9,,9,,9,,9,,9,10.456,1,34.292099,1,,9,,9,,9,,9,,9,153.800354,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,400.516,0,397,0,10,0,BD0064,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135964,0,1875933,0,,9,,9,,9,,9,,9,8.841,1,34.278,1,,9,,9,,9,,9,,9,124.800598,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,400.516,0,397,0,23,0,BD0051,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1136003,0,1875933,0,,9,,9,,9,,9,,9,8.8347,1,34.277302,1,34.280071,1,,9,,9,,9,133.628555,1,124.995789,1,1.842459,1,,9,,9,,9,,9,47.0821,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,25.043306,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,599.527,0,594,0,9,0,BD0065,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135961,0,1875933,0,,9,,9,,9,,9,,9,4.9479,1,33.998199,1,,9,,9,,9,,9,,9,108.978592,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,599.527,0,594,0,22,0,BD0052,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1136000,0,1875933,0,,9,,9,,9,,9,,9,4.94,1,33.998199,1,34.020782,1,,9,,9,,9,114.752403,1,108.71151,1,2.45343,1,,9,,9,,9,,9,74.197594,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,32.402401,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,800.737,0,793,0,7,0,BD0067,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135955,0,1875933,0,,9,,9,,9,,9,,9,3.8017,1,34.145302,1,,9,,9,,9,,9,,9,50.29982,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,800.737,0,793,0,21,0,BD0053,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135997,0,1875933,0,,9,,9,,9,,9,,9,3.8537,1,34.153599,1,34.142921,1,,9,,9,,9,54.346809,1,51.361191,1,2.863926,1,,9,,9,,9,,9,106.198334,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,38.614262,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,830.075,0,822,0,8,0,BD0066,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135958,0,1875933,0,,9,,9,,9,,9,,9,3.5484,1,34.16,1,34.15374,1,,9,,9,,9,46.516472,1,42.109531,1,2.997576,1,,9,,9,,9,,9,114.237213,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,38.884747,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,1000.1,0,990,0,6,0,BD0068,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135952,0,1875933,0,,9,,9,,9,,9,,9,3.3702,1,34.326698,1,,9,,9,,9,,9,,9,40.567162,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,1001.12,0,991,0,20,0,BD0054,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135994,0,1875933,0,,9,,9,,9,,9,,9,3.368,1,34.326801,1,34.329075,1,,9,,9,,9,44.322395,1,40.41597,1,2.968937,1,,9,,9,,9,,9,124.984741,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,39.491009,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,1251.34,0,1238,0,5,0,BD0069,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135949,0,1875933,0,,9,,9,,9,,9,,9,2.9083,1,34.425201,1,,9,,9,,9,,9,,9,38.767712,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,1252.35,0,1239,0,19,0,BD0055,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135991,0,1875933,0,,9,,9,,9,,9,,9,2.9068,1,34.425301,1,34.427048,1,,9,,9,,9,43.101139,1,38.881432,1,3.026216,1,,9,,9,,9,,9,138.266785,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,40.181213,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,1499.81,0,1483,0,4,0,BD0070,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135946,0,1875933,0,,9,,9,,9,,9,,9,2.523,1,34.486198,1,,9,,9,,9,,9,,9,41.09827,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,1500.82,0,1484,0,18,0,BD0056,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135988,0,1875933,0,,9,,9,,9,,9,,9,2.5215,1,34.486401,1,34.487476,1,,9,,9,,9,45.748688,1,40.98325,1,3.016669,1,,9,,9,,9,,9,148.666061,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,40.395741,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,1749.57,0,1729,0,17,0,BD0057,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135985,0,1875933,0,,9,,9,,9,,9,,9,2.2595,1,34.540798,1,,9,,9,,9,,9,,9,53.28437,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,2000.64,0,1976,0,16,0,BD0058,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135982,0,1875933,0,,9,,9,,9,,9,,9,2.0551,1,34.577499,1,34.578331,1,,9,,9,,9,72.573753,1,65.301842,1,2.892566,1,,9,,9,,9,,9,156.279297,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,39.257832,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,2000.64,0,1976,0,3,0,BD0071,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135943,0,1875933,0,,9,,9,,9,,9,,9,2.0555,1,34.5774,1,,9,,9,,9,,9,,9,65.179413,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,2249.95,0,2221,0,15,0,BD0059,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135979,0,1875933,0,,9,,9,,9,,9,,9,1.902,1,34.604801,1,,9,,9,,9,,9,,9,78.988487,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,2500.56,0,2467,0,2,0,BD0072,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135940,0,1875933,0,,9,,9,,9,,9,,9,1.7598,1,34.628101,1,,9,,9,,9,,9,,9,92.886009,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,2501.58,0,2468,0,14,0,BD0060,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135976,0,1875933,0,,9,,9,,9,,9,,9,1.7598,1,34.628101,1,34.627373,1,,9,,9,,9,103.935944,1,93.06813,1,2.758916,1,,9,,9,,9,,9,155.360291,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,37.578949,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,2750.43,0,2712,0,13,0,BD0061,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135973,0,1875933,0,,9,,9,,9,,9,,9,1.6807,1,34.641998,1,,9,,9,,9,,9,,9,102.81736,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,2999.56,0,2956,0,12,0,BD0062,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135970,0,1875933,0,,9,,9,,9,,9,,9,1.6108,1,34.653599,1,34.654022,1,,9,,9,,9,125.029877,1,111.583214,1,2.653905,1,,9,,9,,9,,9,151.57785,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,36.142574,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,BD04,B,2012-08-24T22:45:19,143.882,37.8144,2999.56,0,2956,0,1,0,BD0073,0,No problem reported (0),0,BD04-2,0,UCCTD,0,1135937,0,1875933,0,,9,,9,,9,,9,,9,1.6112,1,34.6535,1,,9,,9,,9,,9,,9,111.430283,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
